Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicassen
2.236026558558801,0.633664958062489,0.2899701252413614,-1.252532217922472,0.4354146568838257,0.2183575037627804
1.8895708180217505,0.6439052878235914,0.4371950087237385,0.091830780097786,0.5118683146821763,0.407916600244632
1.8273487461054856,0.5741763115570813,0.3000614411318978,0.2905005962400075,0.5359282416811765,1.4025536519681354
2.263246409407305,-0.7177161339086996,-0.0745547364348831,0.9160708397735584,-0.1747443970783394,0.4124246052801315
2.579133869177344,0.2587429894407798,0.2592023507300246,0.6017193846543187,0.2853892335431506,1.1253093363367348
2.0601331480115834,0.5325258717451857,0.0469136212817909,-0.5291832443034385,0.2890889351132634,0.2726248923200707
2.2100885795113485,-0.0812491998704659,0.2395218884134235,-0.7380591290073238,0.4943992440257109,-0.382503525145362
1.9318220106605224,0.2020219510262032,0.4278441403945987,0.0572058793161398,0.5149772393060925,0.6542810162927734
1.7898397361184757,0.003736918826707,0.165059117017662,-0.8156412581699409,0.2725667596160916,-0.1689764202820638
1.7940938186280286,0.7234530839622464,0.8622962830250792,-0.1756170820145682,0.810436845790536,0.5194633822788136
1.4512928363684234,0.2579051185994093,0.6276396989943296,0.6763197862514213,0.7307700760702014,0.3957447829843477
2.2579106260899175,-0.7578688592066094,-0.0313443814016371,-0.0459551206313225,-0.1455676428077013,-0.4441388772930765
2.7793607892267866,0.7912980671476106,0.5660394709761091,-1.065763001153215,0.5721957372028748,0.7433304182234302
2.5413497415657167,0.3477832463848889,0.7176358024551538,0.4516000499406373,0.7730878938869127,-0.3159923964206991
2.630225986684156,0.6207349949917684,0.583558262535825,-1.050419535098541,0.669462205133427,0.5414366891544993
2.110744666886588,-0.7636479613005721,-0.1368082611718318,-0.8590793941692262,0.0609292393523039,-0.5694958357114664
0.7447090317727805,0.5747638573907529,0.5851080516551095,-1.5498598062090918,0.6271889564505078,0.0749932931231513
1.7811380241672965,0.3424448136215665,-0.3021798482661894,-0.3818418630834472,-0.2901776578570335,1.0271397772622808
2.463433415797379,0.360070982575541,0.4709731269349623,0.2350525465851958,0.4479672065019348,0.7981378735579471
1.947319715060453,-0.242067090419612,0.4303602173150121,-0.5263160066148823,0.4133448588619492,-0.4387803536219662
2.428859741434745,0.1422875997809215,-0.0205168972796808,-0.2290105955635282,0.3734943807736735,0.5277092766890561
1.7491553881607504,-0.922756386758291,-0.5384312558449743,0.5084299382463928,-0.2852606494214675,-0.3536899692891063
2.7711258247781343,-0.4125582832258301,-0.0388547934355673,1.1617897402041168,0.3928051593045579,1.0052515324864113
2.670160691032866,1.492925183163687,0.958453154232738,0.7773548297709951,0.6129886001911885,1.901521633033254
2.5799711345629515,0.6416583308421232,0.6658772695469467,0.4133302252584288,0.6250649133504054,1.197828509719409
2.380319113869617,0.0995211086127868,0.2927759168451846,-1.292381561479189,0.583561086136035,-1.884339638314737
2.0898805700092393,-0.8591797338463483,-0.3177196018963421,0.4630533794712202,-0.4455951105620286,-0.098761546896172
2.3067375795260903,-0.9753071312841352,-0.2787491465388036,-0.7314518823339782,-0.7680584624812676,-0.4164730969809753
1.5699452650865906,1.1204072076792793,1.061356472945041,-0.1761681084043358,0.8645600015564946,1.128016171468064
2.9608435218935334,-0.3535736345236341,-0.3753669623868571,-0.153424662620443,0.1116834518625001,-0.1068414022483246
2.470206772607761,-0.0030388166358004,0.5304716019201702,-0.1817046686941699,0.3525959661226817,0.7506011749503825
1.301167619016622,0.1159846749240053,-0.2609359761867257,0.2002345904179194,0.0015725266194647,0.0133803365937995
2.552819829047972,-0.6548964973964572,-0.3122799876039292,-1.1141364242296914,0.0429898224941283,-0.5809458903689261
2.7410879105570034,0.1794348124614476,0.2702251738751694,0.8881367919330666,-0.2991976347597666,0.0768495859136265
0.9736841925099304,-0.3919665936534711,-0.4645919314383524,-0.8156412581699409,-0.1925202067217472,-0.5976502944093347
0.5118161824336942,0.2683602746771083,0.5295700624359474,-0.3864219189640032,0.6045958558355381,-0.5316611079842495
2.7455723075890672,0.1194057717304045,0.0827103846711983,0.0797581638487625,0.0198974573291365,1.0489146267084064
2.342624604694071,0.6913393427076101,0.6032115655513116,0.1466682081838192,0.7619139252335004,-0.2018796626402718
1.635034957313013,0.9494521142489232,0.7858660683470012,-2.430868888505142,0.7864748811265393,-0.5362752150010617
3.1177275243221922,-1.2140348735964015,-1.0392014001384928,1.2009030786911483,-0.493993313291154,0.7398948906719574
2.614946837029125,0.1149398722200213,0.0001972383884017,1.1686787431034222,0.1240690190746737,1.2077228535358755
2.4814601452680023,-0.1089368517629908,0.1407590192771708,0.1831875795537532,0.4215633833181999,0.7131925593634584
2.1442543920944406,0.474866676967157,0.7167585739869765,-1.3348826271843235,0.7834531685429987,-2.02519800283485
0.45974471629625757,0.7235697590656849,1.0122794161275557,-0.4226709645167744,0.9020612987062626,-1.7302718990016102
2.0760821395776135,0.4279796578585084,0.4935951497495768,-0.661773481492843,0.636041807212948,-1.7977920846910236
1.7066120456704497,1.167911144101296,0.94443639661003,0.0838077686779839,0.806858300131754,1.0989665042454384
1.4031324829729255,0.8772670850791867,0.9566326896871238,0.05682318085646,0.7777128092727014,0.2730860364942402
2.9794843492176257,1.7508948071999997,1.5374433837888253,1.0405717019357443,1.2439212427530668,1.2730664842112005
2.1796815447855455,0.3419190600920716,0.5168676752273695,-0.6129949708986806,0.674007904608286,0.2840593094067842
1.6816386204857174,1.1490840426806697,1.1289810514058525,0.1047458420449176,1.0322482603834282,0.1245431704132598
1.819468228815869,-0.774772475355609,-0.5478318773388039,0.5926822458784503,-0.1075376644988083,0.5395812533793355
1.447941833811094,0.0715417025877772,0.2414018441817577,-1.18225098942992,0.2323678863943159,-0.7791607379658034
2.9273871565052736,0.0496097654605474,0.1323026740110931,-0.6724718440752412,0.4232704121605621,0.1876502831840479
0.3124002672894566,0.6862304600976362,0.5539550579100311,-0.4585229620417524,0.7075647785695028,-0.9763042033274776
2.6912451836559503,-0.5936081140794598,-0.55833841913146,0.2986800871971279,-0.5080541707223148,0.2158516576432643
1.716021439622494,0.0099155910587529,0.0319758556975009,-0.234422614308374,0.3331671799276539,0.1052792786280174
1.5677822679951785,1.3650252651480876,1.0828835426719217,0.3442097167033514,1.1303107907190908,0.219357223181986
1.7329840979664157,0.6519694469912083,0.4945500246051064,-2.343209025812792,0.8176365391553815,0.1897418130225141
2.285756559228233,-0.3949153692984835,-0.6625585739092672,-0.6000216305648144,-0.4689976134606389,-0.5316611079842495
1.8068686929521365,0.2527342651276225,0.3283834202685847,-1.5739726701015018,0.4877917666047704,0.3393104213450643
2.005961073646343,-0.1131728298047308,0.3137460661298464,-1.7610619960579526,0.5919049373225382,-0.9733338574994744
2.8534658928081877,1.526613522438042,1.5811989432177973,0.4835977594371405,1.2804830882348228,0.4931035256511554
1.9505831262484685,0.3516288522344494,0.1996347126868554,0.6395698012499157,0.5900169889874289,-0.0010395433383014
2.0590628538102154,0.7524326869125665,0.7498921278484066,0.4091535765891406,0.8226941208310166,0.196494529792908
1.6564366960331223,-0.7011668536875815,-0.2380119316024528,0.5697711572739493,0.1553863031229636,0.1141043323299896
-0.7203973482087598,1.135244203765706,1.416881508376686,-2.3768438999161443,1.2448318168367962,0.2595822459985306
-1.9945759146044542,-0.5567360443524215,0.2779452182739934,-1.3804136438496075,0.5308808784999318,-2.3721224420881164
2.5037911461498656,0.4028148440752306,0.6507315221146263,-0.1243071396742294,0.6754392978648981,-0.0979588962470684
1.2623007582916568,0.4490901365495534,-0.1092766463584685,0.8604507548624447,-0.0130299448323822,0.7797857149681712
1.989324817641281,-0.1628417794035212,-0.8141852283727364,-0.4291905625090947,-0.0802751672779411,-1.2705972145932412
2.3997759722759513,-0.3732789850941937,-0.2473152514547973,1.2405869268822902,-0.7140464707467974,0.231729423597342
2.4534820615241815,-0.6809303755525686,0.9300685736005316,0.803937141732065,0.5988335620009088,1.812752116859772
1.6125627944725314,0.2254864774540597,-0.3630285382534507,1.1243149951006846,0.1765437727609487,-1.1183670947770912
2.5033747005691076,0.2493448532738136,0.3786549414969342,1.068676291947953,-0.0243758676456543,-0.2667508272961428
1.977727584425042,0.3617054661071849,0.4517949380731169,-0.1097343201836218,0.3101511000471039,0.4094226422203789
2.5180401200571265,-0.7504323507580403,-4.42874433323095,0.6773352037464175,-1.9539903099576448,0.0065524294919686
0.5362297601073989,-0.0071746462641203,0.1984869351959584,1.0195424306793608,-0.1591727183485169,-0.0514793142220465
2.2139336028249113,0.8108584685428253,1.1206871147752666,-0.3594214904041541,0.9877785423525892,0.0294888136107018
2.139652547211099,-0.7291722760660719,-0.5209502229500728,0.2026766958634935,-0.3657578123118558,-1.1719806518064275
1.025700761575279,-0.0692255389265607,-0.1645805483245322,-0.3601562979139384,0.1418978212531043,0.3598710253927316
1.8851919436938664,-0.9547073100083148,-0.2861851471804963,-0.808185922010658,-0.1069360344792997,-0.4024250496433206
-0.16419705772041793,0.6258430485555475,0.6929869227457527,-1.0746990217743526,0.8293779990608487,-1.2173390897221654
2.117006061708528,0.6046038379989104,0.5249291653367658,-0.4645545717932454,0.5381148380584589,0.5931233447498657
2.53169901813822,-0.5446218482658046,-0.6133431027433375,0.2675204250663593,-0.144900439999732,-0.1496366758854883
2.1973047228246334,-0.0558633919003578,0.0076454086837755,-0.165236874109786,0.5680089089734253,-1.3917951186115771
2.3785582724918743,1.6467833009198056,1.858021902333214,-0.2534229274995427,1.43644745512751,0.7462936881662189
2.587195489100713,1.9473267038511672,1.1944778453147875,-0.2781582123465183,1.175634133200444,-0.0447774161995555
2.9632709836826425,0.2109694248288131,0.3343441193835533,0.9068270576091978,0.2420248048404023,1.8071286848167072
1.9536780902266127,-1.2293482662016018,-0.1016501483450911,1.183617428343673,-0.5855615757366731,-2.02519800283485
2.636224186326379,0.0362534982044977,0.0713172434143809,0.5196589629428139,-0.2152144448079437,0.7975060748443611
2.173792482344984,-1.1679834350878646,-0.666362982895414,0.5015965569657813,-0.902718109206148,-0.6596321765506551
2.2399859240946283,-0.1762881074605005,-0.3945904128763979,1.1112940178184991,-0.0968562804261843,0.0975357023657784
2.0464524764856904,1.3103835756260838,1.1929178933693672,0.4792647800356808,1.1536905449791557,1.1181677248693216
2.169049163824335,-0.1036805687379129,-0.522464246707773,2.0013030803518608,-0.8923710856889653,0.6878676831758752
1.7553970171631068,0.7860758996790765,0.5425168804410506,-1.2767593881143786,0.6680072812868995,-0.919264491070769
-2.5371628274949822,-0.1402949112683167,0.1710894665673415,-0.7935312644422625,-0.4754985804240815,-0.2065801162215819
-1.4761619843866587,-0.2114265676024579,0.3344211586038126,-1.4998124119186318,0.5715328350470351,-0.9974738353455064
0.19570776340231322,-1.7185733248709807,-1.2835154080888944,-0.4332993551860365,-0.991295737665726,-1.8184033074340884
0.3266697733148636,-2.24535856771821,-1.1315865150942397,-0.3406072300215683,-0.9781766629166756,-1.32845865599644
2.075346922706774,-0.3287924000329495,-0.5706596213963384,0.8348041219636857,-0.4888562359186346,-0.7320619115070115
2.1835242308553093,0.49377583996025,0.5862936280520121,0.4832050642438729,0.8394326193027316,0.7653523832424309
0.9404629103348121,0.7067278253139548,0.7690995985299862,0.0274471031687477,0.7763043014751458,0.4308880644396892
1.3695774909745602,0.3734336213530631,0.2994914872602341,0.3306388924518535,0.6324459388282265,0.2419483283899854
3.1169150726371484,-0.0223232796821567,0.3923562420771473,1.5772857196313932,0.2182581298719341,0.6362984090980405
