Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicassen
0.2360265585588009,0.633664958062489,0.2899701252413614,-1.252532217922472,0.43541465688382575,0.21835750376278049
-0.11042918197824947,0.6439052878235914,0.43719500872373857,0.09183078009778607,0.5118683146821763,0.40791660024463205
-0.1726512538945145,0.5741763115570813,0.3000614411318978,0.29050059624000757,0.5359282416811765,1.4025536519681354
0.2632464094073051,-0.7177161339086996,-0.07455473643488315,0.9160708397735583,-0.1747443970783394,0.4124246052801315
0.5791338691773439,0.25874298944077984,0.2592023507300246,0.6017193846543187,0.28538923354315066,1.1253093363367348
0.06013314801158366,0.5325258717451857,0.046913621281790954,-0.5291832443034385,0.28908893511326345,0.27262489232007076
0.21008857951134866,-0.0812491998704659,0.23952188841342356,-0.7380591290073238,0.4943992440257109,-0.38250352514536207
-0.06817798933947768,0.20202195102620324,0.4278441403945987,0.05720587931613989,0.5149772393060925,0.6542810162927734
-0.2101602638815244,0.0037369188267070133,0.165059117017662,-0.8156412581699409,0.2725667596160916,-0.16897642028206383
-0.20590618137197142,0.7234530839622464,0.8622962830250792,-0.17561708201456827,0.810436845790536,0.5194633822788136
-0.5487071636315767,0.25790511859940934,0.6276396989943296,0.6763197862514213,0.7307700760702014,0.3957447829843477
0.2579106260899173,-0.7578688592066094,-0.03134438140163717,-0.04595512063132257,-0.14556764280770132,-0.4441388772930765
0.7793607892267868,0.7912980671476106,0.5660394709761091,-1.0657630011532153,0.5721957372028748,0.7433304182234302
0.5413497415657166,0.3477832463848889,0.7176358024551538,0.45160004994063735,0.7730878938869127,-0.3159923964206991
0.6302259866841557,0.6207349949917684,0.583558262535825,-1.050419535098541,0.669462205133427,0.5414366891544993
0.11074466688658838,-0.7636479613005721,-0.1368082611718318,-0.8590793941692262,0.060929239352303995,-0.5694958357114664
-1.2552909682272195,0.5747638573907529,0.5851080516551095,-1.5498598062090918,0.6271889564505078,0.07499329312315134
-0.21886197583270361,0.34244481362156654,-0.3021798482661894,-0.3818418630834472,-0.29017765785703353,1.0271397772622808
0.46343341579737896,0.36007098257554104,0.4709731269349623,0.23505254658519584,0.4479672065019348,0.7981378735579471
-0.05268028493954709,-0.242067090419612,0.4303602173150121,-0.5263160066148823,0.4133448588619492,-0.4387803536219662
0.4288597414347447,0.14228759978092154,-0.02051689727968085,-0.2290105955635282,0.37349438077367353,0.5277092766890561
-0.25084461183924966,-0.922756386758291,-0.5384312558449743,0.5084299382463928,-0.28526064942146756,-0.3536899692891063
0.7711258247781343,-0.41255828322583016,-0.038854793435567324,1.1617897402041168,0.3928051593045579,1.0052515324864113
0.6701606910328661,1.492925183163687,0.958453154232738,0.7773548297709951,0.6129886001911885,1.901521633033254
0.5799711345629516,0.6416583308421232,0.6658772695469467,0.41333022525842883,0.6250649133504054,1.197828509719409
0.38031911386961703,0.09952110861278689,0.29277591684518467,-1.292381561479189,0.583561086136035,-1.884339638314737
0.08988057000923934,-0.8591797338463483,-0.3177196018963421,0.46305337947122027,-0.44559511056202866,-0.09876154689617204
0.3067375795260905,-0.9753071312841353,-0.2787491465388036,-0.7314518823339782,-0.7680584624812676,-0.41647309698097534
-0.4300547349134094,1.1204072076792793,1.0613564729450413,-0.1761681084043358,0.8645600015564946,1.128016171468064
0.9608435218935331,-0.35357363452363416,-0.37536696238685713,-0.15342466262044302,0.11168345186250012,-0.10684140224832463
0.47020677260776106,-0.003038816635800441,0.5304716019201702,-0.18170466869416999,0.3525959661226817,0.7506011749503825
-0.698832380983378,0.11598467492400535,-0.26093597618672576,0.20023459041791944,0.0015725266194647415,0.013380336593799525
0.552819829047972,-0.6548964973964572,-0.3122799876039292,-1.1141364242296914,0.04298982249412833,-0.5809458903689261
0.7410879105570035,0.1794348124614476,0.2702251738751694,0.8881367919330666,-0.29919763475976663,0.07684958591362659
-1.0263158074900696,-0.39196659365347114,-0.4645919314383524,-0.8156412581699409,-0.19252020672174727,-0.5976502944093347
-1.4881838175663058,0.2683602746771083,0.5295700624359474,-0.3864219189640032,0.6045958558355381,-0.5316611079842495
0.7455723075890675,0.11940577173040451,0.08271038467119837,0.07975816384876251,0.019897457329136593,1.0489146267084064
0.3426246046940712,0.6913393427076101,0.6032115655513116,0.14666820818381926,0.7619139252335004,-0.20187966264027185
-0.364965042686987,0.9494521142489233,0.7858660683470012,-2.430868888505142,0.7864748811265393,-0.5362752150010617
1.1177275243221925,-1.2140348735964015,-1.0392014001384928,1.2009030786911483,-0.493993313291154,0.7398948906719574
0.6149468370291249,0.1149398722200213,0.00019723838840172747,1.1686787431034222,0.12406901907467378,1.2077228535358755
0.48146014526800224,-0.10893685176299088,0.14075901927717083,0.18318757955375323,0.4215633833181999,0.7131925593634584
0.1442543920944408,0.47486667696715706,0.7167585739869765,-1.3348826271843237,0.7834531685429987,-2.02519800283485
-1.5402552837037424,0.7235697590656849,1.0122794161275557,-0.42267096451677444,0.9020612987062626,-1.7302718990016102
0.07608213957761344,0.4279796578585084,0.49359514974957686,-0.661773481492843,0.636041807212948,-1.7977920846910236
